SaleID,ProductKey,CustomerKey,DateKey,SalesAmount,Quantity,Timestamp
035ca839-471e-43fe-a682-32dfce877c64,44,915,20240707,738.69,42,2024-07-07 00:42:00
9a185f99-16ec-4541-ae81-ea52e9c88961,44,438,20241009,210.35,42,2024-10-09 12:58:00
4be4b64c-af99-4959-84f0-d95ea979e6de,50,433,20241118,962.85,3,2024-11-18 16:15:00
7ccb50ce-646b-4e3e-a573-00326b26922b,21,129,20241103,1765.54,5,2024-11-03 21:15:00
aa968683-ac15-4110-b07f-3c4721a6d36b,1,534,20241029,1983.39,38,2024-10-29 19:29:00
c754b074-010b-4e89-9218-a352bb530f12,25,330,20241128,827.88,37,2024-11-28 07:00:00
e79d6398-023f-42a1-92c9-4ea40d4be388,6,224,20240717,1341.04,7,2024-07-17 08:14:00
ea8bce16-3d02-45fb-ae3d-e3684d30e034,23,735,20240607,127.54,34,2024-06-07 12:35:00
17468800-405e-4cda-839c-6b66ebcc9dca,38,693,20240615,1480.42,30,2024-06-15 13:43:00
5dc91b4b-b003-4ce8-9b13-c3a7fc1f6b7b,32,3,20240602,1010.18,22,2024-06-02 17:24:00
0b4018d7-c844-41e9-bfac-ec73d551f9a4,19,41,20240806,1717.55,40,2024-08-06 20:40:00
47428288-95a9-46d7-895f-eafa0068aa90,23,524,20240720,319.45,26,2024-07-20 13:18:00
4aa024d7-48f4-488d-b2a9-c49037e4fee9,31,509,20240705,1527.0,30,2024-07-05 10:04:00
0a3e9d91-f4dd-49f3-8300-583e9b3e788d,36,942,20240726,1608.15,49,2024-07-26 16:02:00
63e301bc-d9a3-4d4c-8fac-0a6170eeec10,34,712,20240701,1490.33,25,2024-07-01 10:12:00
75d35b32-8b52-4ea8-9aea-6e965f07601f,36,224,20241007,1502.13,33,2024-10-07 22:22:00
8002d13d-a7f4-4892-8e6f-4673d246efce,26,187,20240606,73.7,27,2024-06-06 13:24:00
9e6b9416-bb3f-4e5f-91fa-4a7bfe370c66,31,119,20240923,674.9,9,2024-09-23 18:21:00
d0ddabfa-daa6-4f8a-853a-6117d3829d50,14,29,20241121,496.57,15,2024-11-21 11:10:00
35f76857-3ed4-413d-8815-bbe08166d270,21,173,20241124,369.76,7,2024-11-24 21:47:00
8ecb49b3-8dad-4b63-9877-c9d25928eb9e,27,294,20240817,1567.72,50,2024-08-17 09:49:00
dc3adc2f-7b0c-4471-b539-4555bcd36455,44,943,20240831,183.66,18,2024-08-31 02:39:00
177c54f3-3503-44e3-94fe-3e7b8459a18a,5,532,20240710,201.74,39,2024-07-10 04:22:00
394c3698-3e43-4923-959d-695b64d802bf,49,862,20240802,1227.69,39,2024-08-02 21:04:00
ef8dda72-1de8-4ed5-b699-2db1ce11acf0,48,140,20240706,1487.84,11,2024-07-06 20:29:00
d2e90a2d-2b26-41c8-ae70-3319865cb8ce,34,62,20240927,1391.04,45,2024-09-27 22:29:00
fcf2e1d9-86e4-4470-8d71-0a7c72701299,28,947,20240721,53.64,36,2024-07-21 07:57:00
a0bdb207-aa43-45bf-9b73-9842f6e4472f,8,512,20240709,683.24,8,2024-07-09 15:52:00
4b62f956-d93d-474f-8db6-543db2b6b873,37,700,20241124,1148.05,9,2024-11-24 13:26:00
6b866d8c-891b-44d0-ab85-167c25a09275,14,807,20240614,733.75,10,2024-06-14 17:10:00
61789193-69b4-4424-8292-df6ce33530b8,48,874,20240824,676.53,38,2024-08-24 08:21:00
79d9dc18-3d3e-4d59-b39b-038325bdaf0f,37,247,20240830,1339.3,44,2024-08-30 13:35:00
fc661b60-1bab-4cd9-b4fb-9ed15f281a34,23,591,20241116,968.65,11,2024-11-16 13:33:00
c45703b3-3d6a-443b-9e01-ab10b767383e,45,946,20241017,1747.89,32,2024-10-17 21:26:00
45ec9a48-d0fa-4613-9e15-5f49fcdcc93b,50,24,20241027,244.91,47,2024-10-27 04:58:00
8fbd2412-f319-4e65-a101-e4b6c92ef9c4,19,786,20240917,1430.34,46,2024-09-17 00:50:00
d1469676-4e3b-4227-84fe-2454b82ee5eb,25,758,20240725,1676.28,41,2024-07-25 03:39:00
620991f5-468b-4fc2-80eb-dff5ac7f15b8,47,540,20240817,898.4,10,2024-08-17 16:10:00
3f8cfc49-e89b-4962-ac8b-a62ca411d203,36,837,20240912,701.49,24,2024-09-12 03:57:00
7c50f53c-9c09-4642-b5ee-090f58ade4c5,21,791,20240918,1596.65,21,2024-09-18 13:29:00
ad58e4d8-362e-4968-bbf2-83d3426aa415,18,788,20240724,1965.76,14,2024-07-24 08:05:00
35703424-90af-484b-8a30-d08cd6c5aad9,17,437,20240919,334.91,50,2024-09-19 23:02:00
7310b79c-33a1-47c1-b887-5da994b715b0,17,752,20240730,1501.86,46,2024-07-30 18:56:00
131d5809-054e-4cb4-8d4d-283c59b29e25,15,61,20240624,811.83,33,2024-06-24 00:48:00
63cc8d35-74f9-4146-9c7f-26b2e07385a2,14,43,20241126,1864.06,12,2024-11-26 05:48:00
2248015b-b583-4585-8c92-df1b842bc99f,34,220,20240711,391.39,9,2024-07-11 00:44:00
ef266a46-6887-4c22-8c12-f809125d535c,29,864,20240723,132.82,48,2024-07-23 18:07:00
aa5152c1-739a-4148-9ea5-9114c65d4aa7,10,67,20240705,1264.57,49,2024-07-05 07:38:00
9e98db0f-f26e-4e81-ad1a-9d002e14f06a,44,758,20240812,292.17,16,2024-08-12 15:36:00
08396b55-abfc-4fc6-9cc0-965ef37c7c6c,50,423,20241016,1459.23,39,2024-10-16 05:49:00
cce714da-b4b2-4d91-a23b-55ffca5860dd,24,723,20241109,1129.08,45,2024-11-09 15:15:00
32bd1405-47bc-4c67-9c62-5086bec9eaf6,26,333,20240911,401.59,30,2024-09-11 10:10:00
9675f270-d438-47a5-b13e-0f7d42cd65e4,19,46,20241001,1031.01,46,2024-10-01 21:14:00
e84d84a4-faca-4f09-9e7d-c8fd8c3dc58b,39,530,20240712,1049.31,28,2024-07-12 15:02:00
3416a4bf-98c5-4a3a-8717-526c5aba021f,3,345,20241007,471.93,46,2024-10-07 17:16:00
e76c5f27-dd0c-4d4d-ada3-25847b9519ea,48,416,20240705,1062.26,35,2024-07-05 06:23:00
057c5494-05bd-4ae1-ae5f-70d7e0b17cdb,7,532,20240615,1207.28,47,2024-06-15 17:12:00
a466f9b7-d870-4690-9ed8-12ed91e2a003,13,625,20240831,1839.41,14,2024-08-31 12:37:00
2e57755e-7f88-4fed-ad40-a35d18836b08,44,425,20240827,954.79,17,2024-08-27 22:43:00
4a7dcd16-11be-485a-bc15-e4118c3e5754,37,663,20241022,1585.0,22,2024-10-22 17:53:00
076d9c85-b74c-4704-bfc4-eb2d6e87f39f,23,972,20240928,1848.15,38,2024-09-28 22:20:00
52013ec6-3fb7-4c15-9efc-985f1704b67d,46,815,20240810,997.64,29,2024-08-10 21:13:00
a2698637-f30a-4358-800a-30b064e5e8da,37,694,20240829,1484.04,8,2024-08-29 11:42:00
4f0098ce-dcf0-46da-8ba6-cf03aab06cdd,35,666,20240901,153.34,22,2024-09-01 23:06:00
98e7d092-e1aa-4a09-85f4-9a246ded7cc7,25,394,20240826,727.61,4,2024-08-26 14:46:00
5dedb03a-3b32-4439-8a7b-cf8a503ed83f,35,816,20240802,434.74,26,2024-08-02 03:41:00
3feaaa03-d6e6-4c16-a9aa-fccc11697f1e,39,568,20240728,976.0,42,2024-07-28 11:08:00
09be7fee-8b66-4c21-a42d-3cdd9121dca8,15,364,20240815,1752.39,31,2024-08-15 19:25:00
3e63974d-2ded-44cb-8591-5631f36fcbe6,30,959,20240819,947.17,37,2024-08-19 16:02:00
4c148670-264b-4187-9244-de637a7198c3,3,522,20240907,921.45,4,2024-09-07 05:58:00
cee3828a-1e7e-41d5-93a5-7f2309094c47,4,881,20241119,1573.53,13,2024-11-19 03:53:00
2c2fb090-2eb3-4ea7-860d-5762b034d53a,1,494,20240910,1907.66,21,2024-09-10 02:05:00
ce42050e-eaa6-4da6-b4c0-5d3c38192f7a,32,849,20240902,1331.07,39,2024-09-02 06:25:00
7f695a02-4682-40b0-a1ff-346f141ec0cc,7,51,20240831,1897.14,49,2024-08-31 01:49:00
877a5dc5-0665-416e-9d7f-70479efe53ed,1,51,20240724,1560.07,15,2024-07-24 22:34:00
f79529df-aee7-409c-9bd8-8c9d67ffc9ce,24,515,20240812,320.88,25,2024-08-12 00:13:00
903ebdc3-da8b-4742-aa6a-d8aa8139fe3e,23,735,20241120,831.04,27,2024-11-20 21:51:00
617eaa3f-8fbd-41da-a046-c33a7573296c,12,338,20240718,1733.15,6,2024-07-18 05:14:00
81d6cf6b-4a39-43a7-afae-45b371a88078,30,40,20240823,1091.2,46,2024-08-23 22:44:00
de09879a-0fcf-4fbe-8775-d80e6b555da0,31,686,20240829,1392.1,18,2024-08-29 15:52:00
e946ffde-476f-4267-9a9e-7f58cbd3e544,33,910,20240817,1514.9,25,2024-08-17 22:58:00
6f26d142-07ef-4ab1-a9e7-f027b33468a6,1,139,20240810,572.75,18,2024-08-10 22:19:00
41afa410-f7ce-499a-a707-a255620b05c1,14,332,20241024,673.94,21,2024-10-24 21:47:00
836d9126-bb42-4821-a03f-ccf49df4d8b9,22,732,20240622,1683.9,3,2024-06-22 08:05:00
0c154e04-751c-4506-acaa-1a7bdef3c43a,33,296,20240603,119.87,19,2024-06-03 08:13:00
22c48c53-7c35-42cf-bf45-0175f76659d6,1,184,20241109,1874.22,28,2024-11-09 12:51:00
2a26fe4b-16f9-4170-9823-1b81987ff3b7,49,620,20240921,1313.44,22,2024-09-21 04:46:00
926e16e1-e52a-4bd0-8c91-21ec089e834e,5,542,20241116,1208.63,34,2024-11-16 17:25:00
e5ec2cd3-20d8-4293-8aef-19ab31a93fbc,7,706,20240810,1636.47,13,2024-08-10 15:00:00
741661eb-341f-485c-a05e-dc152caf6379,4,653,20240609,459.77,9,2024-06-09 14:16:00
def610e8-ed55-4ad2-bbad-e7969baafa19,49,532,20241028,925.14,23,2024-10-28 13:50:00
1314354d-06ec-48ee-b97c-6c79c45b1abd,44,154,20241001,1746.47,24,2024-10-01 22:31:00
0f62b418-18a0-4a87-8dba-e8b3ea823c80,7,901,20241015,1961.26,49,2024-10-15 02:14:00
4213f5da-53a7-4a22-b500-cbf7e522532f,28,824,20240603,1995.84,23,2024-06-03 15:26:00
1d62a1e5-c3b7-4edd-93b8-b58271f5de78,36,139,20240807,1467.93,9,2024-08-07 01:39:00
068d5898-232e-4914-bba9-5b111fbf393b,18,126,20240731,1853.61,14,2024-07-31 09:22:00
d47dfee2-b1e4-477c-8c12-507ddd1ba8da,10,479,20240831,729.06,43,2024-08-31 23:55:00
85a3ac71-76f5-4444-afb8-f3d8fba43713,38,565,20240623,389.28,1,2024-06-23 19:42:00
68e66001-1474-46cf-b8a8-b02b8253aa03,38,194,20240706,976.99,19,2024-07-06 23:37:00
42f90723-d47e-47d1-a2b7-ac0f9ce578a8,9,657,20240706,234.78,42,2024-07-06 08:52:00
2edd6213-c812-4b13-b23b-09bef4a10a16,22,83,20240608,1555.78,48,2024-06-08 21:24:00
335ba926-3d99-40f9-915e-97e85ba55265,39,45,20240711,820.68,2,2024-07-11 03:25:00
b94f087f-cbbd-493e-8cfb-97ac706343b7,6,82,20240930,1544.61,40,2024-09-30 08:29:00
f3e83f16-c863-4938-a981-41ea5e4c0515,14,34,20240812,555.95,16,2024-08-12 08:48:00
e976bd09-9e25-40f8-9aa3-6e39798417be,45,565,20240730,516.53,12,2024-07-30 15:47:00
0dd1ef5f-6889-4ab9-9a80-e744677ea305,13,827,20240821,1594.13,11,2024-08-21 16:18:00
4eda00e4-af16-463d-ad33-20625b8d1ab6,48,278,20241112,156.54,18,2024-11-12 06:18:00
dbb706cc-3844-41b7-848a-d937b894372e,15,814,20240924,1799.07,40,2024-09-24 01:04:00
5ac710f5-01c8-477a-9f1a-41f58ae56757,15,479,20240803,727.0,48,2024-08-03 05:24:00
54b1aca1-a02e-4717-9875-391146ba3b27,19,330,20240623,1747.94,44,2024-06-23 02:27:00
b220b36b-ea66-401c-b9e2-fd615d850479,17,128,20240602,317.87,41,2024-06-02 07:19:00
6bd62e76-d979-4309-ba3c-95a15668cb27,15,757,20240916,881.46,30,2024-09-16 21:16:00
452383cf-dc6e-48fc-80d5-57217e2bd1f1,28,673,20241030,465.47,19,2024-10-30 08:28:00
a7409224-8f3c-488a-9d31-f3b46114fc91,32,508,20240817,617.56,36,2024-08-17 16:20:00
e03a1c0b-0c6e-4f33-8ba0-8cd722429936,14,452,20240627,1848.84,45,2024-06-27 08:29:00
3679409a-cb93-4f90-8f7d-0fd509a3dbe8,32,570,20240801,72139.19,32,2024-08-01 19:33:00
40024ede-3e4b-46ed-ab26-31fb663bdb97,28,983,20240925,1809.9,36,2024-09-25 13:47:00
8ac377f1-4f71-4ab9-989f-ab6e73084a73,48,965,20240711,534.19,37,2024-07-11 08:11:00
e8703856-388e-4c99-a661-2d9f522b1b26,19,543,20240730,477.48,19,2024-07-30 22:49:00
1da21cc2-968f-4ce1-8c51-a46a5dd1251f,6,401,20240623,815.72,10,2024-06-23 19:50:00
b7ea22fe-947f-46db-ab00-5e569ad5233a,38,819,20240726,224.91,3,2024-07-26 11:24:00
893f655b-be9d-4ff5-b338-bb5a1fb32970,33,110,20240913,93.33,38,2024-09-13 06:53:00
5d696d36-f2b2-4015-bddd-8d957cfbf58f,30,519,20241111,1438.57,37,2024-11-11 20:15:00
52510b95-e73d-431a-bd29-0f36e473bc73,21,936,20240812,932.26,19,2024-08-12 06:43:00
7fdc9ee4-f602-4474-8f46-443d5e2057b4,32,278,20240926,898.75,45,2024-09-26 15:46:00
e675ecb5-60b7-4811-951b-ddf66083804d,11,87,20240614,1962.27,3,2024-06-14 11:52:00
49a7cbb9-d303-4e78-92d2-4693a006d816,40,629,20240812,502.81,2,2024-08-12 22:30:00
53addc9c-1de3-4716-b5b2-9f53c31aa734,21,533,20240816,1648.74,50,2024-08-16 01:05:00
4fc91dbf-b0de-42ab-a531-f8bda82634fa,5,361,20241117,1611.78,25,2024-11-17 21:40:00
235a0629-8605-484c-88a4-d69b7d39cdc3,47,756,20240922,786.49,31,2024-09-22 12:59:00
c68c07fd-3767-4ab6-bf98-9fcfceccfdc2,11,85,20240808,1306.78,38,2024-08-08 21:29:00
4274c176-4fe3-49e6-9b56-3a40ba7cb301,29,219,20241027,160.9,23,2024-10-27 07:19:00
534426c7-8ae1-45a7-86d9-2a22c9d91220,3,318,20240924,303.67,42,2024-09-24 04:53:00
725a00bd-7d9e-4510-99e7-2d3014d41ce1,12,613,20240801,948.42,29,2024-08-01 18:48:00
7f617afe-d1f0-4ed4-8617-8b982bc10c47,38,482,20240722,586.3,32,2024-07-22 10:51:00
badacfec-1aa8-4109-a676-2171b0decad9,32,822,20240809,1856.0,2,2024-08-09 21:55:00
8542ea7a-99aa-4abb-ae28-70e0f55d2c78,50,555,20240723,990.95,48,2024-07-23 05:20:00
338d57a1-6c57-4291-b106-0123789afe42,5,372,20240903,1929.96,33,2024-09-03 02:08:00
aaaa6a08-4280-4068-8d40-4783506b1059,18,201,20240929,1523.55,18,2024-09-29 10:33:00
258ddebc-6fe8-4239-aa4d-9a2a03698a75,38,940,20240607,620.42,5,2024-06-07 07:53:00
83a7d47e-9a56-409b-9f19-593373e113b1,23,773,20241003,476.1,5,2024-10-03 21:33:00
c6e2dafb-89c2-4df3-8576-b7099f0b307d,50,673,20240622,1740.88,19,2024-06-22 21:34:00
a8dbea4d-4ee8-4fad-a8a5-c7c211314263,7,822,20240602,394.44,29,2024-06-02 18:21:00
14454c9d-1019-49b6-b178-84894cd2350a,42,871,20241015,1583.54,40,2024-10-15 09:08:00
7b65e195-fc79-42fe-8203-3e5ea29e966f,26,858,20240901,441.28,8,2024-09-01 17:02:00
229e257a-2a21-457a-9c8d-edee9223ecd4,2,404,20240721,1285.28,17,2024-07-21 16:30:00
f65adefb-14ed-4653-b79f-70a770ab3d60,4,526,20240610,393.61,34,2024-06-10 05:47:00
bd21edee-ea28-4ec0-9fff-1b210e6885d4,29,357,20240911,1146.94,8,2024-09-11 06:29:00
9ee55566-85bc-4845-bf02-b993fc780a1c,3,684,20240707,1860.64,1,2024-07-07 10:53:00
21b5b69f-89d9-4294-8661-0a004484e645,17,856,20240827,1230.79,28,2024-08-27 21:47:00
27c0fa23-38c4-4475-ae9e-1385ed394c4f,48,658,20240729,677.51,39,2024-07-29 18:08:00
0e0962b2-445c-484c-8dcc-d2f37608b839,35,120,20240711,315.93,24,2024-07-11 15:12:00
7fb17f9f-f00c-4be0-8b69-0991708c9766,38,30,20240805,548.46,47,2024-08-05 21:45:00
53081502-186a-429e-b221-387fff9033bf,47,717,20240831,1678.33,34,2024-08-31 13:35:00
fe86510a-1d40-4f75-b5e2-d1682d3e31bb,12,142,20240908,1662.66,16,2024-09-08 20:04:00
eab588a7-ece1-47a6-89b4-9f1925190fcd,19,640,20241104,1574.18,24,2024-11-04 21:37:00
71d5fd6b-577a-4ed7-bd9a-98d8b8bda8b3,25,977,20241122,134.9,20,2024-11-22 11:54:00
4fd4f559-f1e4-489b-82fe-63df2f1e5e82,28,746,20240618,1962.01,7,2024-06-18 04:26:00
745ffbaa-b4a2-4b0d-b771-b7eacc2391df,10,380,20240714,1456.39,1,2024-07-14 17:45:00
4e0b5a5c-d6b5-49b9-8e79-3d046ed42164,37,254,20241003,1145.75,31,2024-10-03 11:12:00
4d58e4b4-11c5-49f2-8989-141f522e80db,13,740,20240908,769.96,26,2024-09-08 23:40:00
f34b0d7d-523e-4f59-a2cb-92769edd166d,8,326,20240903,1483.37,23,2024-09-03 01:45:00
67dec7c9-5c16-4962-b720-51ea739326fe,14,952,20241102,1059.3,45,2024-11-02 08:40:00
599309ec-331b-43b2-8fe5-f00b4e750a70,39,6,20241025,1719.53,48,2024-10-25 08:58:00
2a74fc3e-8972-4e19-a1ed-242dadd55b50,5,114,20241008,963.13,47,2024-10-08 11:04:00
ed0f8ec3-044e-4d32-99ef-8dcdc75b9fe7,48,121,20240824,1280.5,18,2024-08-24 07:12:00
69d18038-6df4-4fd5-abfb-53b6f1a7a06a,43,101,20240622,1257.93,6,2024-06-22 23:50:00
06dfd08e-164a-419e-b92d-bb2e1c48070a,21,230,20240924,1159.05,44,2024-09-24 00:00:00
77a037fe-a1c6-48a5-a243-243d45a79dae,17,652,20240825,1422.52,13,2024-08-25 11:57:00
707d9382-fec9-4485-a231-8d05f636fe43,17,437,20241115,1793.67,21,2024-11-15 14:20:00
7325eb21-1dce-4508-9939-fde1226065fd,48,534,20240730,445.49,33,2024-07-30 08:46:00
7587a675-c4b1-4809-bf12-eba81cb665f7,42,744,20241029,249.35,49,2024-10-29 16:52:00
0497fd82-2cd0-44fe-b470-09b9aa8cb2e8,22,810,20241018,1367.29,40,2024-10-18 13:46:00
8453defd-0f92-479c-a34b-7585f5dbfde1,50,499,20241020,198.17,23,2024-10-20 12:51:00
25cca65a-f449-46e5-87ea-73a633a8b412,9,292,20240608,1954.81,30,2024-06-08 17:45:00
378d43bc-c7d6-4e3f-9562-f685b416b803,9,23,20241018,1040.27,42,2024-10-18 03:00:00
cfc308b3-5d5b-45a9-b06f-f2458577efd3,35,511,20240713,1497.26,20,2024-07-13 04:33:00
ec4ea504-5573-4a33-ae11-83a9c46d2389,33,378,20240912,1200.36,17,2024-09-12 16:01:00
28c65569-c9a7-4792-bd07-47c481052ab9,17,919,20240914,993.89,44,2024-09-14 20:34:00
3ec1690c-a3b0-4d2c-b4d7-77db52f3dbfd,21,235,20240615,332.79,24,2024-06-15 07:10:00
58b3152f-ae5e-4d5e-a03f-91f02c7d42db,12,822,20241022,557.59,15,2024-10-22 08:52:00
e5ed7d65-7c9b-49b8-a44b-871ad3968f61,3,773,20240930,775.93,32,2024-09-30 12:57:00
4aecb841-3921-49cc-9875-bda9d60a4717,2,5,20240615,965.79,27,2024-06-15 17:04:00
de4cec5c-b1dc-42fb-ba30-5a5421367c81,20,653,20240716,331.63,41,2024-07-16 02:05:00
281f1957-f296-47ef-9d63-c897667d5bc5,9,650,20240924,1357.67,47,2024-09-24 12:22:00
9b919106-dc04-45e4-932c-5c644ac3f43b,11,288,20240811,72.96,22,2024-08-11 16:59:00
022a8450-3ff2-4d56-a49b-0540bff16568,43,65,20241015,1830.77,48,2024-10-15 13:00:00
8faa5139-5363-4c16-9c6c-b8b8d19b23a2,30,52,20240611,194.03,48,2024-06-11 23:09:00
d4a7b5d1-ff8c-4522-bbbc-3b74e97db17c,30,846,20240910,1458.02,27,2024-09-10 16:51:00
4040257c-6665-43a0-a4ca-bcad1c7f0b2c,12,200,20240602,1612.11,43,2024-06-02 04:48:00
f753f3dc-7a4c-411d-a857-66bf10860494,26,538,20240806,717.37,44,2024-08-06 01:47:00
9b53d30f-e2e7-4afc-b743-32dcebac134f,2,301,20241003,822.21,43,2024-10-03 00:41:00
85e63625-401a-4c87-97a6-3a761417a7c8,22,500,20241025,1579.59,10,2024-10-25 10:10:00
67b4ef74-9a4c-4211-ac94-12229621e792,41,146,20241009,1359.95,47,2024-10-09 02:27:00
776f1381-f3fd-4805-ada4-63bb34878faa,50,771,20241117,1996.26,18,2024-11-17 05:00:00
1efb277a-3de6-4a42-8016-9a980bed5e57,3,63,20240620,1756.16,46,2024-06-20 07:00:00
c328f967-26f7-4d13-8214-1a565b71a578,4,829,20240612,189.16,49,2024-06-12 00:25:00
60b5698e-f1ff-4bac-958b-f9ee24906446,18,635,20240917,633.12,19,2024-09-17 06:23:00
21a3c73f-72d9-4405-8f25-27bc79505d93,20,158,20240912,1996.91,22,2024-09-12 17:16:00
cd5a1404-5af7-49fb-8e17-15231dc14a8c,13,611,20240920,623.7,36,2024-09-20 03:53:00
696cab1b-5587-4e51-bf62-ff3c54ac99ff,19,532,20241119,1568.25,17,2024-11-19 22:15:00
845dabae-18ba-4af6-a54a-5cd6399d84cf,10,640,20240910,1887.01,10,2024-09-10 12:08:00
11818df9-deb4-4a1e-b411-306966b74a5e,42,341,20240704,1578.1,32,2024-07-04 01:12:00
257d5583-234f-47f6-bcc8-ee96d45168e1,12,518,20240906,1230.73,40,2024-09-06 01:59:00
d844480e-e719-45b0-b0ee-5af17c92af09,6,671,20240806,262.32,16,2024-08-06 02:45:00
60afbfb8-1e2d-493f-8434-bb0c1f66a39a,23,549,20240828,1523.43,24,2024-08-28 13:38:00
7498f0ea-8368-4b86-b1fd-e337e08e7c06,42,546,20241111,581.57,37,2024-11-11 16:09:00
d4837aac-c1dc-405d-8792-35d5c3daeeb8,29,892,20240706,848.81,18,2024-07-06 20:25:00
d2d2f80e-23b9-4853-9813-fd6c578c3863,38,596,20240901,888.57,12,2024-09-01 01:39:00
b46e7559-17c9-46b6-b6d0-1059a3a5abe8,28,583,20240713,1029.03,31,2024-07-13 12:20:00
eb28d0de-dfe9-4038-8df0-14cdb8c1452b,5,933,20240723,757.42,28,2024-07-23 04:26:00
61845614-9612-40c8-9f7d-fe4e2a74da77,33,349,20240730,1959.93,6,2024-07-30 11:42:00
2746f770-76b9-40e6-aa02-a9b29ffa3a52,43,306,20240821,332.26,15,2024-08-21 03:30:00
07340343-9cf9-4529-b43f-3f2e598d22db,23,502,20240806,1393.36,6,2024-08-06 22:35:00
3890c911-dbee-4833-9192-cf766fd33e2a,15,650,20240913,908.34,35,2024-09-13 13:14:00
601ca45f-44e3-4224-aa13-f55147380fba,41,561,20240624,1401.08,34,2024-06-24 07:09:00
ac0823b4-c4dc-4e59-ab6e-32501990a723,18,66,20241030,589.88,1,2024-10-30 07:58:00
12dcb92c-4ed5-4079-a915-4a3dc3d35036,26,899,20241026,1336.4,5,2024-10-26 19:58:00
e38ca4f7-04a8-4946-a067-2b522c03d319,27,766,20240602,874.25,15,2024-06-02 03:00:00
83934707-ef97-4889-858b-59cbb19e15d9,43,643,20240822,570.18,23,2024-08-22 06:22:00
2292a212-3b51-4970-8315-1552bc2c0ad2,36,551,20240912,1022.6,17,2024-09-12 09:23:00
2c948bba-062c-467b-888c-374e8d55afa9,32,517,20240815,96.04,29,2024-08-15 13:24:00
2745fb74-69fd-419b-8cb5-b1092f6f564e,39,654,20241002,1388.99,41,2024-10-02 17:27:00
80119c24-9831-43eb-b56d-0abd65ef04b1,27,416,20240720,816.43,37,2024-07-20 09:00:00
7de900e9-91af-4373-a25a-e39c48fe7e7a,13,406,20240901,1986.26,14,2024-09-01 03:38:00
0c960c0e-3a7a-4477-adfa-586a665fb944,28,835,20241122,1127.34,12,2024-11-22 21:01:00
af776d44-488d-4d06-a39f-c9bab24f896b,11,685,20241101,575.58,34,2024-11-01 19:57:00
b021c49d-ff70-4341-9736-244ee6feeb29,26,53,20240804,1090.29,18,2024-08-04 00:07:00
36f2442c-3270-4a39-b9b5-6216d132e9b5,3,888,20241109,906.21,5,2024-11-09 13:12:00
c364b618-b77e-48d4-865e-a55ca63453fc,8,802,20240721,964.1,24,2024-07-21 12:42:00
fbc072aa-6db7-4fc3-95a6-bcc2506484df,40,826,20240624,563.62,34,2024-06-24 09:51:00
d205cbae-a387-4c0a-8366-c9c13843cb83,42,25,20240624,691.46,20,2024-06-24 00:19:00
c8635467-0b2a-4c29-8aa5-154261fecc7f,16,376,20240731,1815.76,42,2024-07-31 22:33:00
46cde7d0-c19c-4001-a271-6bc6690a1e72,15,81,20240615,1166.73,29,2024-06-15 04:14:00
1463393c-aa07-4ee9-a6cf-4061a92eb12d,44,603,20240910,523.92,16,2024-09-10 07:16:00
a90a3636-e753-4d20-a212-3d69077f07e8,23,981,20241114,784.77,8,2024-11-14 01:22:00
18cda9b3-f90b-4cb6-87f7-1b2982b2175a,20,290,20240831,637.23,38,2024-08-31 11:21:00
d2f74b61-47c9-4685-bcf7-7c1af30d4aad,50,23,20241003,1958.83,47,2024-10-03 05:35:00
03274e60-3b65-4ef6-9f70-db8e2aed9b84,9,273,20240902,555.96,4,2024-09-02 01:11:00
f7101b0d-7ee3-4bc7-b010-75a261b6b139,38,123,20241024,427.85,31,2024-10-24 13:08:00
e699d958-a232-4439-8de6-27cd93d945ef,45,94,20240922,1541.49,14,2024-09-22 00:46:00
4989af68-b42a-498d-82b8-672b1033fe57,12,285,20240614,297.87,8,2024-06-14 13:51:00
69d9e928-5a83-4ccd-9705-5484f976294b,6,616,20241025,330.48,20,2024-10-25 11:58:00
da99fa1e-f0c8-4e06-b5c0-1f0dad88a22b,25,547,20241001,1752.15,45,2024-10-01 02:29:00
eacad18f-bfa5-4b99-870b-ee9271a4f6b6,11,571,20240916,118.2,25,2024-09-16 16:50:00
fab9c115-cf95-462a-8692-9ecd324b47a0,8,846,20240602,1986.5,24,2024-06-02 12:43:00
037bf41c-4a89-4fe2-b321-47c66adac322,8,443,20240713,571.54,50,2024-07-13 16:37:00
0577aed6-7edf-4613-861e-4240af53dd1d,40,51,20240909,1205.86,18,2024-09-09 18:53:00
e3aa4946-f116-48cb-9b98-0e5bcb5916e4,20,858,20241022,696.21,39,2024-10-22 20:13:00
dd2fb4c4-6f06-42c0-8617-44d1cbd94817,31,158,20240910,1185.4,34,2024-09-10 23:57:00
25ba7d01-0c14-42d5-8aa2-7216016ce747,34,858,20241003,609.95,8,2024-10-03 13:00:00
9889d68f-12a8-4e95-8ec7-b8ef225500a2,27,164,20240706,250.87,31,2024-07-06 14:18:00
26d1280d-8695-4692-88d4-a07a6be01fd3,44,780,20240917,89.78,15,2024-09-17 13:40:00
abb77d4e-538e-46a8-9031-685097fd5a13,3,177,20240719,527.82,41,2024-07-19 18:25:00
fefd755a-e319-4eed-8ac4-274c36bc3fdb,10,238,20240610,1199.95,19,2024-06-10 09:41:00
2c799561-aa99-48d0-9fb5-5cf29a738d9e,49,880,20240624,841.41,24,2024-06-24 01:42:00
